STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WV03,WV20
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/7/1987,20,0,14.32,250,1250,0,,0,0,,67,44,662,330,,,315,,,19.9,,,26.4,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/8/1987,10,0,9.17,1550,1325,0,,0,0,,75,43,640,280,,,270,,,15,,,20.8,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/9/1987,20,20,15.88,1148,1313,0,,0,0,,65,49,540,80,,,90,,,21,,,30,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/10/1987,60,70,11.41,1552,1317,0,,0,0,,75,50,481,160,,,135,,,19.9,,,25.3,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/11/1987,50,50,12.3,1647,1536,0,,0,0,,76,55,478,150,,,135,,,19.9,,,26.4,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/12/1987,40,60,11.18,1141,1409,0,,0,0,,78,56,478,150,,,135,,,17,,,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/13/1987,60,80,11.41,1847,1829,0,,0,0,,76,55,328,150,,,135,,,21,,,28.9,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/14/1987,50,60,17,1650,1724,0,,0,0,,81,55,461,170,,,180,,,25.1,,,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/15/1987,20,0,19.46,1450,1507,0.08,,0,0,,79,52,674,310,,,315,,,38,,,48.3,,1,,,,,,1,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/16/1987,50,60,11.41,2349,2054,0,,0,0,,64,44,500,50,,,45,,,19.9,,,27.5,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/17/1987,40,30,16.11,1053,952,0,,0,0,,62,46,551,340,,,360,,,21,,,27.5,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/18/1987,30,30,11.86,1050,1154,0,,0,0,,59,38,511,70,,,45,,,19.9,,,26.4,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/19/1987,100,100,16.55,1651,1242,1.46,,0,0,,64,53,0,50,,,90,,,23,,,30,,1,,,,,,,,,,,,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/20/1987,100,100,17.9,840,902,0.02,,0,0,,66,46,0,330,,,315,,,23.9,,,34.4,,1,,,,,,,,,,,,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/21/1987,100,100,11.18,550,41,0.04,,0,0,,50,46,0,350,,,360,,,16.1,,,21.9,,1,,,,,,,,,,,,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/22/1987,80,80,12.3,1149,1037,0.05,,0,0,,60,43,288,330,,,315,,,21,,,28.9,,1,,,,,,,1,,,,,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/23/1987,100,100,13.2,1652,1642,0.06,,0,0,,62,49,0,90,,,90,,,23,,,30,,1,,,,,,,,,,,,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/24/1987,90,80,12.08,2349,26,0.04,,0,0,,70,56,138,140,,,135,,,21,,,34.4,,1,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/25/1987,100,100,13.65,1450,1620,2.3,,0,0,,58,54,0,30,,,45,,,17.9,,,21.9,,1,,,,,,,,,,,,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/26/1987,100,100,10.07,2018,1241,0.52,,0,0,,66,58,0,90,,,180,,,17,,,20.8,,1,1,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/27/1987,90,80,14.32,2131,2127,0.05,,0,0,,78,57,220,310,,,315,,,31.1,,,59.7,,1,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2/28/1987,30,10,17,1152,1147,0.03,,0,0,,71,50,694,310,,,315,,,30,,,36.7,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/1/1987,70,80,7.83,1149,1106,0,,0,0,,69,46,236,30,,,45,,,14.1,,,18.3,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/2/1987,40,30,7.83,947,1204,0,,0,0,,67,47,582,40,,,45,,,13,,,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/3/1987,40,40,9.62,1551,1122,0,,0,0,,69,50,574,90,,,45,,,17,,,21.9,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/4/1987,0,0,9.62,1348,1624,0,,0,0,,72,49,700,30,,,90,,,15,,,20.8,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/5/1987,0,0,8.5,1753,804,0,,0,0,,74,46,703,110,,,315,,,12.1,,,17.2,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/6/1987,0,10,8.28,1450,1440,0,,0,0,,72,45,704,80,,,90,,,17.9,,,21.9,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/7/1987,30,50,9.4,1350,1336,0,,0,0,,70,49,466,100,,,90,,,16.1,,,19.5,,1,1,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/8/1987,0,0,8.95,1649,1556,0,,0,0,,76,45,672,140,,,135,,,15,,,20.8,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/9/1987,30,20,9.4,1250,1254,0,,0,0,,78,51,594,130,,,135,,,16.1,,,24.2,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/10/1987,50,50,14.09,1550,1628,0,,0,0,,71,54,347,80,,,90,,,21.9,,,30,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/11/1987,100,100,16.11,541,308,0.35,,0,0,,62,50,0,30,,,45,,,28,,,38,,1,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/12/1987,60,50,8.5,1750,1718,0,,0,0,,64,48,264,90,,,90,,,13,,,18.3,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/13/1987,10,30,8.5,1449,1435,0,,0,0,,66,49,268,80,,,90,,,14.1,,,20.8,,1,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/14/1987,60,70,14.32,1350,1558,0,,0,0,,71,49,108,160,,,135,,,25.1,,,32.2,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/15/1987,90,80,17.67,1549,1532,0,,0,0,,75,60,84,150,,,135,,,25.1,,,34.4,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/16/1987,100,100,22.82,1150,2236,0,,0,0,,76,66,0,160,,,180,,,29.1,,,40.3,,1,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/17/1987,30,20,13.87,1050,410,0.06,,0,0,,79,55,274,330,,,315,,,25.1,,,35.6,,1,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/18/1987,20,30,8.5,1450,1400,0,,0,0,,85,49,289,230,,,225,,,17,,,27.5,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/19/1987,80,80,10.29,1150,1612,0,,0,0,,82,55,0,160,,,135,,,19.9,,,26.4,,1,1,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/20/1987,60,70,14.76,1345,1152,0,,0,0,,80,61,2,140,,,135,,,21.9,,,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/21/1987,100,100,13.42,1447,1344,0,,0,0,,78,65,0,100,,,135,,,17.9,,,23,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/22/1987,100,100,10.74,2012,2039,0,,0,0,,80,65,0,120,,,135,,,16.1,,,20.8,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/23/1987,60,70,16.55,1047,918,0.01,,0,0,,79,60,201,340,,,315,,,23,,,35.6,,1,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/24/1987,50,50,11.41,1748,1815,0,,0,0,,71,45,611,110,,,90,,,17,,,20.8,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/25/1987,90,90,16.78,1149,1201,0,,0,0,,71,58,186,90,,,90,,,25.1,,,34.4,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/26/1987,100,100,12.75,55,2356,0,,0,0,,72,60,6,80,,,360,,,16.1,,,24.2,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/27/1987,60,60,10.51,252,28,0,,0,0,,81,55,604,360,,,360,,,17.9,,,26.4,,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/28/1987,60,70,12.75,852,1023,0,,0,0,,76,51,274,140,,,135,,,19.9,,,24.2,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/29/1987,100,100,22.59,450,504,0,,0,0,,69,42,0,20,,,360,,,29.1,,,38,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/30/1987,10,0,18.12,1152,1404,0,,0,0,,59,36,731,330,,,315,,,28,,,38,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",3/31/1987,0,0,10.74,948,1331,0,,0,0,,76,30,745,250,,,270,,,16.1,,,26.4,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/1/1987,0,0,15.43,1650,1538,0,,0,0,,80,41,747,160,,,135,,,25.1,,,32.2,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/2/1987,70,80,14.76,2151,2225,0.07,,0,0,,77,52,195,10,,,360,,,25.9,,,33.3,,1,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/3/1987,10,20,10.29,50,28,0,,0,0,,63,33,729,10,,,360,,,19.9,,,26.4,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/4/1987,80,100,13.2,1052,2056,0,,0,0,,64,39,15,80,,,90,,,19.9,,,26.4,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/5/1987,100,100,19.24,2150,1422,0.92,,0,0,,62,51,0,50,,,90,,,23,,,34.4,,1,,,,,,,,,,,,1,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/6/1987,100,100,14.09,850,45,0.02,,0,0,,60,49,0,50,,,45,,,23,,,30,,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/7/1987,80,80,10.51,1749,1140,0.04,,0,0,,70,50,298,310,,,360,,,16.1,,,20.8,,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/8/1987,40,50,9.4,850,1313,0,,0,0,,78,43,688,350,,,315,,,16.1,,,24.2,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/9/1987,50,80,11.63,1750,1612,0,,0,0,,81,48,692,160,,,135,,,23,,,30,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/10/1987,30,30,15.43,1350,1444,0,,0,0,,85,55,761,150,,,180,,,23,,,27.5,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/11/1987,40,30,18.12,1752,1836,0,,0,0,,89,66,677,160,,,135,,,25.1,,,33.3,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/12/1987,90,80,19.91,1051,227,0,,0,0,,82,67,298,180,,,180,,,25.1,,,36.7,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/13/1987,60,60,14.09,1652,1533,0,,0,0,,88,64,431,350,,,360,,,23,,,31.1,,1,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/14/1987,20,20,13.42,1450,1354,0,,0,0,,82,49,768,300,,,315,,,21.9,,,32.2,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/15/1987,30,20,11.41,1248,1129,0,,0,0,,90,45,751,270,,,270,,,17.9,,,23,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/16/1987,10,0,11.63,1552,1607,0,,0,0,,95,55,771,100,,,90,,,19.9,,,24.2,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/17/1987,30,40,13.65,1749,1710,0,,0,0,,86,56,734,150,,,135,,,21.9,,,28.9,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/18/1987,40,20,15.43,1749,1159,0,,0,0,,85,63,675,150,,,180,,,21,,,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/19/1987,60,60,18.34,1250,1318,0,,0,0,,88,67,444,160,,,180,,,25.9,,,38,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/20/1987,80,90,14.32,1050,1151,0,,0,0,,86,65,535,140,,,135,,,23.9,,,33.3,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/21/1987,90,100,10.74,1450,1622,0,,0,0,,86,64,326,110,,,360,,,17,,,21.9,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/22/1987,50,50,11.86,852,423,0,,0,0,,82,60,657,50,,,45,,,17,,,20.8,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/23/1987,60,70,8.05,1750,1330,0,,0,0,,82,58,481,100,,,90,,,16.1,,,17.2,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/24/1987,70,60,7.16,1451,1441,0,,0,0,,86,62,358,140,,,135,,,13,,,16.1,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/25/1987,60,70,6.71,1447,1432,0.08,,0,0,,88,63,298,110,,,90,,,17.9,,,23,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/26/1987,10,20,6.26,1751,1625,0,,0,0,,87,59,706,130,,,135,,,14.1,,,17.2,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/27/1987,30,60,8.28,1347,1232,0,,0,0,,84,56,701,120,,,90,,,16.1,,,19.5,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/28/1987,20,30,7.38,1551,1530,0,,0,0,,87,55,670,140,,,135,,,12.1,,,23,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/29/1987,60,80,12.08,1250,1740,0,,0,0,,85,57,652,130,,,135,,,19.9,,,23,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",4/30/1987,40,60,13.65,850,1342,0,,0,0,,82,62,632,140,,,135,,,23,,,31.1,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/1/1987,80,90,13.65,1050,1024,0,,0,0,,81,68,92,160,,,180,,,21,,,25.3,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/2/1987,90,90,12.53,1250,1044,0,,0,0,,86,70,226,140,,,135,,,19.9,,,23,,1,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/3/1987,80,80,13.87,2150,2207,0,,0,0,,86,74,210,110,,,135,,,19.9,,,28.9,,1,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/4/1987,90,90,10.07,853,905,0,,0,0,,84,70,0,40,,,45,,,17,,,23,,1,,,,,,,1,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/5/1987,100,100,9.84,1352,1328,0.04,,0,0,,86,69,111,130,,,135,,,16.1,,,21.9,,1,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/6/1987,90,100,7.83,1456,1424,1.04,,0,0,,80,67,64,40,,,360,,,16.1,,,21.9,,1,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/7/1987,50,60,9.4,1050,943,0.02,,0,0,,85,65,432,10,,,45,,,15,,,19.5,,1,1,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/8/1987,20,30,7.83,1552,2134,0,,0,0,,87,61,579,150,,,45,,,13,,,20.8,,1,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/9/1987,40,60,9.62,1428,1324,0,,0,0,,85,65,527,130,,,135,,,17,,,23,,1,,1,,,,,1,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/10/1987,40,60,11.18,1648,1613,0,,0,0,,85,66,618,140,,,135,,,21,,,25.3,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/11/1987,90,90,8.72,820,458,0.63,,0,0,,81,65,261,120,,,315,,,19.9,,,30,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/12/1987,90,90,7.83,1648,1640,0,,0,0,,86,71,298,120,,,135,,,14.1,,,19.5,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/13/1987,60,40,9.4,1252,1332,0,,0,0,,89,69,669,130,,,135,,,21,,,27.5,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/14/1987,90,80,10.29,1551,1453,0,,0,0,,88,73,492,150,,,135,,,15,,,25.3,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/15/1987,80,90,9.4,1448,1442,0,,0,0,,86,72,322,100,,,90,,,15,,,19.5,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/16/1987,70,60,8.95,1652,1833,0,,0,0,,88,70,590,80,,,135,,,17,,,20.8,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/17/1987,80,90,11.86,1750,1749,0,,0,0,,87,71,364,130,,,135,,,21.9,,,26.4,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/18/1987,90,90,13.65,1350,1330,0,,0,0,,85,72,217,160,,,180,,,23,,,26.4,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/19/1987,80,80,17,1651,1747,0,,0,0,,87,75,265,150,,,180,,,28,,,34.4,,1,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/20/1987,60,40,12.08,1750,1225,0,,0,0,,89,73,603,140,,,135,,,17.9,,,24.2,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/21/1987,50,50,11.41,1347,1408,0,,0,0,,89,74,545,130,,,135,,,17,,,23,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/22/1987,30,50,10.07,1850,1856,0,,0,0,,89,70,581,130,,,135,,,17,,,24.2,,1,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/23/1987,30,40,11.41,1450,1634,0,,0,0,,89,70,615,130,,,135,,,21,,,24.2,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/24/1987,70,90,12.08,1050,1008,0,,0,0,,87,69,225,140,,,180,,,23,,,28.9,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/25/1987,30,40,13.2,1150,1145,0,,0,0,,88,71,699,150,,,135,,,23,,,30,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/26/1987,50,60,17.9,1650,1301,0,,0,0,,87,75,513,150,,,135,,,23.9,,,35.6,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/27/1987,90,90,19.69,2049,2042,0,,0,0,,87,77,183,130,,,135,,,25.1,,,35.6,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/28/1987,100,100,19.24,2150,2156,0.07,,0,0,,85,77,81,140,,,225,,,25.9,,,35.6,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/29/1987,100,100,17.22,1012,1352,1,,0,0,,83,67,34,60,,,45,,,25.1,,,38,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/30/1987,90,90,12.75,1652,1359,0,,0,0,,87,74,301,130,,,135,,,17,,,23,,1,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",5/31/1987,90,80,14.09,2057,2038,1.35,,0,0,,86,67,305,350,,,360,,,23,,,33.3,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/1/1987,90,90,11.86,1547,1543,0.07,,0,0,,86,69,259,130,,,135,,,17,,,23,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/2/1987,70,70,14.54,1452,1824,0,,0,0,,88,74,440,130,,,135,,,21.9,,,27.5,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/3/1987,70,80,9.62,1128,1137,1.4,,0,0,,85,67,334,320,,,315,,,21.9,,,38,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/4/1987,70,70,5.37,1849,1907,0,,0,0,,87,66,357,70,,,90,,,13,,,23,,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/5/1987,90,90,10.29,750,832,0,,0,0,,82,72,99,40,,,45,,,15,,,18.3,,1,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/6/1987,100,100,9.62,1750,1750,0.2,,0,0,,85,73,51,40,,,45,,,19.9,,,20.8,,1,,,,,,,1,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/7/1987,100,100,8.5,1151,1238,0.01,,0,0,,82,73,0,110,,,90,,,15,,,20.8,,1,1,,,,,,1,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/8/1987,100,100,5.82,1251,648,0.31,,0,0,,78,72,0,70,,,225,,,10.1,,,15,,1,,,,,,,,,,,,,,1,,,,,,
